Condition_rows,NumberLetter,corrAns,StimFile,ImgType,ArrowImg,False_StimFile,DurationTrial,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,Cued.thisRepN,Cued.thisTrialN,Cued.thisN,Cued.thisIndex,Uncued.thisRepN,Uncued.thisTrialN,Uncued.thisN,Uncued.thisIndex,text.started,text.stopped,key_resp_0.keys,key_resp_0.rt,key_resp_0.started,key_resp_0.stopped,polygon.started,polygon.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.started,key_resp_1.stopped,image.started,image.stopped,Arrow.started,Arrow.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_2.started,image_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
12:16,None,1,lioness.jpg,Animal,ArrowLeft.png,None,None,0,6,6,3,,,,,0,2,2,0,,,,,,,112.41966670006514,None,,,,,,,,,2,0.29149580001831055,112.03817360009998,None,112.03817360009998,None,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
12:16,None,3,lynx.jpg,Animal,ArrowRight.png,None,None,0,6,6,3,,,,,0,3,3,1,,,,,,,113.6682994000148,None,,,,,,,,,2,0.20441890018992126,113.42202790011652,None,113.42202790011652,None,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
12:16,,,,,,,,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
8:12,None,2,kangaroo.jpg,Animal,ArrowUp.png,None,None,0,7,7,2,0,0,0,3,,,,,,,,,,,115.97184680006467,None,2,0.2416465999558568,115.70321730012074,None,115.70321730012074,None,115.70321730012074,None,,,,,,,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
8:12,None,2,giraffe.jpg,Animal,ArrowUp.png,None,None,0,7,7,2,0,1,1,0,,,,,,,,,,,117.20521520008333,None,2,0.14953799988143146,117.03571310010739,None,117.03571310010739,None,117.03571310010739,None,,,,,,,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
8:12,None,3,horse.jpg,Animal,ArrowRight.png,None,None,0,7,7,2,0,2,2,2,,,,,,,,,,,118.48914190009236,None,2,0.24930719984695315,118.22377490019426,None,118.22377490019426,None,118.22377490019426,None,,,,,,,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
8:12,None,1,hippopotamus.jpg,Animal,ArrowLeft.png,None,None,0,7,7,2,0,3,3,1,,,,,,,,,,,119.83446560008451,None,2,0.18569399998523295,119.55810720007867,None,119.55810720007867,None,119.55810720007867,None,,,,,,,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
8:12,None,2,kangaroo.jpg,Animal,ArrowUp.png,None,None,0,7,7,2,,,,,0,0,0,3,,,,,,,120.95682380022481,None,,,,,,,,,2,0.08022839995101094,120.85677539999597,None,120.85677539999597,None,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
8:12,None,1,hippopotamus.jpg,Animal,ArrowLeft.png,None,None,0,7,7,2,,,,,0,1,1,1,,,,,,,122.10749600012787,None,,,,,,,,,2,0.13008709996938705,121.95924350013956,None,121.95924350013956,None,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
8:12,None,3,horse.jpg,Animal,ArrowRight.png,None,None,0,7,7,2,,,,,0,2,2,2,,,,,,,123.37476340006106,None,,,,,,,,,2,0.18346359999850392,123.11014770017937,None,123.11014770017937,None,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
8:12,None,2,giraffe.jpg,Animal,ArrowUp.png,None,None,0,7,7,2,,,,,0,3,3,0,,,,,,,124.62525510019623,None,,,,,,,,,2,0.21646519983187318,124.3773669002112,None,124.3773669002112,None,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
8:12,,,,,,,,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
40:44,None,3,lectern.jpg,Furniture,ArrowRight.png,None,None,0,8,8,10,0,0,0,3,,,,,,,,,,,127.10998160019517,None,2,0.2839415001217276,126.79078500019386,None,126.79078500019386,None,126.79078500019386,None,,,,,,,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
40:44,None,1,lamp.jpg,Furniture,ArrowLeft.png,None,None,0,8,8,10,0,1,1,2,,,,,,,,,,,128.4752474001143,None,2,0.27421270008198917,128.17828049999662,None,128.17828049999662,None,128.17828049999662,None,,,,,,,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
40:44,None,2,filling_cabinet.jpg,Furniture,ArrowUp.png,None,None,0,8,8,10,0,2,2,1,,,,,,,,,,,129.9964006000664,None,2,0.34090229985304177,129.55978830019012,None,129.55978830019012,None,129.55978830019012,None,,,,,,,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
40:44,None,3,couch.jpg,Furniture,ArrowRight.png,None,None,0,8,8,10,0,3,3,0,,,,,,,,,,,131.32853940012865,None,2,0.2852821000851691,131.0276706002187,None,131.0276706002187,None,131.0276706002187,None,,,,,,,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
40:44,None,3,lectern.jpg,Furniture,ArrowRight.png,None,None,0,8,8,10,,,,,0,0,0,3,,,,,,,132.5458370000124,None,,,,,,,,,2,0.12255219998769462,132.38863860000856,None,132.38863860000856,None,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
40:44,None,3,couch.jpg,Furniture,ArrowRight.png,None,None,0,8,8,10,,,,,0,1,1,0,,,,,,,133.76972550014034,None,,,,,,,,,2,0.13839480001479387,133.54795440007,None,133.54795440007,None,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
40:44,None,1,lamp.jpg,Furniture,ArrowLeft.png,None,None,0,8,8,10,,,,,0,2,2,2,,,,,,,135.01429940015078,None,,,,,,,,,2,0.14691959996707737,134.78194640018046,None,134.78194640018046,None,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
40:44,None,2,filling_cabinet.jpg,Furniture,ArrowUp.png,None,None,0,8,8,10,,,,,0,3,3,1,,,,,,,136.21403860021383,None,,,,,,,,,2,0.12972900015302002,136.06621180009097,None,136.06621180009097,None,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
40:44,,,,,,,,0,8,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
28:32,None,1,skateboard.jpg,Vehicles,ArrowLeft.png,None,None,0,9,9,7,0,0,0,2,,,,,,,,,,,138.61535520013422,None,2,0.2979431999847293,138.29085610015318,None,138.29085610015318,None,138.29085610015318,None,,,,,,,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
28:32,None,3,scooter.jpg,Vehicles,ArrowRight.png,None,None,0,9,9,7,0,1,1,0,,,,,,,,,,,139.96578430011868,None,2,0.23553519998677075,139.67361380020157,None,139.67361380020157,None,139.67361380020157,None,,,,,,,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
28:32,None,3,tractor.jpg,Vehicles,ArrowRight.png,None,None,0,9,9,7,0,2,2,3,,,,,,,,,,,141.28196829999797,None,2,0.21362369996495545,140.99978750012815,None,140.99978750012815,None,140.99978750012815,None,,,,,,,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
